geo_unit,X,Y
S02002701,324875.6077179165,668108.970410777
S02002702,328847.1257896576,667928.1065575733
S02002703,328848.28914220666,668266.532046365
S02002704,326510.8943502264,668618.621719505
S02002705,327709.79378633766,668261.3355663507
S02002706,328695.67485605576,668585.5249266737
S02002707,329269.79037913703,670001.8685578834
S02002708,328801.313723222,669589.3089374588
S02002709,328262.50513541023,669513.2557225396
S02002710,327232.8412560059,669514.1321669751
S02002711,327845.17760345945,670448.220705232
S02002712,326110.3844274592,670194.897655199
S02002713,327905.2951591366,671826.169915716
S02002714,326891.8850730778,672130.6794934538
S02002715,325957.5797045304,671643.5771397577
S02002716,325862.32635939954,672294.635185182
S02002717,325190.7680970138,672128.5073411422
S02002718,324952.4585315023,671026.6208199102
S02002719,324209.8458304602,671598.836568579
S02002720,324492.819221741,672378.264986865
S02002721,323756.2809307367,672391.6239019568
S02002722,324043.2218652825,673019.2981990278
S02002723,324230.47495577956,672776.9942496092
S02002724,324784.6064192747,673167.2918656612
S02002725,326335.1903675742,672612.1955268868
S02002726,325550.3449967653,672786.1346267097
S02002727,325642.8809329219,673732.105978961
S02002728,327274.7465058324,673251.0046579377
S02002729,327198.88620851265,674067.9396978352
S02002730,327671.8242532809,674503.5329877584
S02002731,328596.03830771404,672980.4056523459
S02002732,329248.09480004647,671046.4259190082
S02002733,329074.9040776143,671726.0567684384
S02002734,330037.66517013765,671630.4764130372
S02002735,330250.4940060177,672502.7677472179
S02002736,331549.51234158693,672058.1632148208
S02002737,331641.32389917446,673233.6684310102
S02002738,330090.1587670593,674338.837716643
S02002739,330109.01904482016,673117.9378085439
S02002740,329321.88068435865,673896.0263711329
S02002741,328912.855780836,673725.364057312
S02002742,329250.8647986231,674742.7892133611
S02002743,328605.90827053797,674631.8983142959
S02002744,328080.0462572735,675067.9627363012
S02002745,327833.04409433616,675557.9980386453
S02002746,327265.9990279866,676837.2891425645
S02002747,326046.85160826886,676761.211201696
S02002748,327158.1358688916,676442.7115205554
S02002749,326785.09578375355,676167.5348881945
S02002750,327195.3368688771,675658.3237249844
S02002751,327207.7218350208,675010.6931031167
S02002752,326699.080814427,675026.4322034919
S02002753,326513.4242104475,674432.9387477933
S02002754,326506.81522458466,675635.5141225437
S02002755,326010.6589163721,676066.073751543
S02002756,325481.76792511693,676512.8467103308
S02002757,324590.06148182484,676525.2573882544
S02002758,324650.72981291637,675551.2158234132
S02002759,325574.9337060623,675372.9828818531
S02002760,326091.58588542865,675207.8707729328
S02002761,325862.4984105848,674679.6956451796
S02002762,324984.6338368699,674258.4653131841
S02002763,325281.2112484529,674744.9644730862
S02002764,324506.32874210854,674639.2039398479
S02002765,323640.67432502564,674837.8866021421
S02002766,323540.43416193424,673361.280988299
S02002767,324200.46324102493,673846.7836707204
S02002768,322199.8622098234,672836.7709511783
S02002769,322404.32647126314,673661.1597143969
S02002770,323154.6101148157,674934.5300611731
S02002771,321311.7494213814,674162.1953211236
S02002772,322229.3606692987,675303.1770347666
S02002773,322504.00983025244,676009.6129719618
S02002774,323599.62338853336,676249.6881809374
S02002775,323604.1405305285,676789.2183048795
S02002776,323279.3738850314,677071.6669937145
S02002777,321731.52391165553,676812.059806073
S02002778,321570.5884596931,675958.4466151652
S02002779,320137.05715453695,675958.527036835
S02002780,318859.7602625814,676346.4663982302
S02002781,317918.673845611,675415.1006313513
S02002782,319674.4045219815,674532.447134182
S02002783,316162.0764487951,674395.2485571088
S02002784,318699.77798938256,673361.5018794868
S02002785,319944.94296589796,673810.3698451665
S02002786,320075.2732044468,672911.5481492361
S02002787,320543.85800935025,672325.2433159162
S02002788,319810.6643567275,671988.3097696833
S02002789,318493.98978940496,671789.6981677387
S02002790,313954.3759450598,671542.5189441001
S02002791,312330.50280385127,674612.5548688035
S02002792,312172.3244824137,673760.5512355397
S02002793,313489.46540784696,677949.9062572306
S02002794,311924.11681652936,678273.4245493435
S02002795,285160.30592385377,694035.6325569575
S02002796,287269.0462167857,698700.1710397317
S02002797,285520.995375892,696650.1960907526
S02002798,288110.12716887094,697052.541647589
S02002799,292684.71791785496,698735.8670612474
S02002800,292045.44955383916,697028.982580641
S02002801,298450.8618494518,698728.4388523081
S02002802,293348.9800021215,692228.262704432
S02002803,290753.0752068327,694009.4230083112
S02002804,288987.6688490972,692677.0828044143
S02002805,288039.3566333795,693849.6413567367
S02002806,287322.87506470754,692614.3291872325
S02002807,205405.17219193457,560935.4989321353
S02002808,200960.07796076077,563046.3456054318
S02002809,206721.42450534753,560781.2735639269
S02002810,206248.71323677752,559974.8288072261
S02002811,209993.43779606457,552927.6212255213
S02002812,226337.14845429355,564406.6310278246
S02002813,240544.74444328249,547623.1393696701
S02002814,244658.46696227876,572550.2895030646
S02002815,262042.4439617176,561127.5670637125
S02002816,273765.27565759234,553119.313546624
S02002817,279791.94521051995,560140.1507176381
S02002818,283321.4885773198,561158.443142262
S02002819,287660.3599811623,563730.9406842861
S02002820,263936.8315726061,584773.0125995539
S02002821,277011.0789794208,611450.8642419118
S02002822,281270.78709342115,596973.0735439735
S02002823,298251.33610338805,589185.2011993792
S02002824,287648.09721594944,581686.9175677401
S02002825,295556.21732600656,577660.5884550716
S02002826,296310.66689941176,576692.2160988862
S02002827,296682.2028741989,575416.1502341802
S02002828,294939.8602763776,566089.2475294915
S02002829,303547.08494344563,569317.6257623044
S02002830,299129.00792784215,574989.9779472211
S02002831,299256.8064349018,575675.0925810982
S02002832,297818.4619315296,575937.0504013521
S02002833,297994.6062688119,576820.7499817141
S02002834,299244.51876752777,579945.3141625961
S02002835,299549.03165397246,578719.6996693276
S02002836,304347.06886828237,574818.0611000122
S02002837,308286.7923418615,581824.9178513609
S02002838,310038.3414770456,591036.2089922674
S02002839,309102.6540990283,605387.5166108967
S02002840,332456.56178877875,592689.9568386468
S02002841,323829.9732708706,583405.1285842996
S02002842,314061.063195331,573661.9019550394
S02002843,319385.16422546963,566513.8348573861
S02002844,322489.9311518631,569285.9921405179
S02002845,324376.51680632116,565529.7622140927
S02002846,330214.03641216416,569030.9655101667
S02002847,337275.798706481,729842.6768042395
S02002848,339432.99655323836,729849.2095328129
S02002849,338849.2730823242,730681.7319309401
S02002850,339895.504598259,730480.7281572036
S02002851,340970.20521850546,730678.9093304875
S02002852,340180.71815044223,731346.5876174935
S02002853,340429.3811951312,732070.7814603826
S02002854,341037.56004825287,731333.8800612983
S02002855,341556.9559869192,731861.411229415
S02002856,342894.96123975865,731231.3060501746
S02002857,343808.10604692,732423.9047327604
S02002858,344694.46608616173,731523.238584926
S02002859,345097.06854020903,732257.5332576868
S02002860,346070.33535999083,731263.1229920955
S02002861,346560.67051872547,731857.3541134486
S02002862,347503.2473512286,731567.0256969801
S02002863,347231.46783193224,732580.2817798672
S02002864,346077.40283006924,733274.789214335
S02002865,343031.04348264606,733351.2341526991
S02002866,342107.2493856369,733408.0517782291
S02002867,341921.14591912366,733876.1618271422
S02002868,342517.28689812217,732357.6822882681
S02002869,339878.8776638485,733111.683610872
S02002870,339362.0037772888,733867.5498491114
S02002871,338403.674665354,733681.7922073023
S02002872,338782.77482443803,732377.2067985032
S02002873,339098.1263316185,731626.7465353513
S02002874,337659.64751708903,730961.5805273757
S02002875,336164.8072460677,731011.4682557278
S02002876,335829.77888707706,731940.9979947805
S02002877,337396.3682208663,731861.2168254142
S02002878,337500.54375925363,733298.7062918429
S02002879,335066.6220743211,732442.7240655544
S02002880,247568.0143159795,601029.7792903357
S02002881,242468.4720457335,611876.7646808362
S02002882,248409.58791480225,621205.0861457568
S02002883,244371.03230514607,618466.5773405652
S02002884,249857.80843485845,627107.4760016841
S02002885,262033.5336282896,619786.111939856
S02002886,262451.0894437727,613706.2907351077
S02002887,257476.29976877876,619215.4238256279
S02002888,256644.5703656501,620316.52349011
S02002889,255049.37431421803,621981.6980462035
S02002890,249810.82970925592,642849.6559495032
S02002891,242240.6941184665,646105.9900301923
S02002892,241387.72064550503,645915.9571224572
S02002893,256403.0155470439,637582.257042197
S02002894,253631.1443967439,637320.2772023204
S02002895,250009.3961964521,636518.5647259717
S02002896,245226.7382522894,636837.9487043814
S02002897,242725.10047210296,635187.4291200783
S02002898,243362.47278052795,635954.559744336
S02002899,243063.9305067159,636660.8051081597
S02002900,243631.8450066075,637649.3773683389
S02002901,244009.58494088316,638338.1461832838
S02002902,244077.7874262816,639030.4361035882
S02002903,243628.86920400753,640281.6072025591
S02002904,242692.88528488023,639931.6426889932
S02002905,242543.2230510953,638957.2474424327
S02002906,242142.47691833644,638183.5298916543
S02002907,241336.21151764537,637345.1576678855
S02002908,240434.91976546988,640053.2321043389
S02002909,240935.8983803706,641196.6235236236
S02002910,253815.0799785169,674912.2120452205
S02002911,252688.5982359204,675851.8478615816
S02002912,255630.76395680069,674942.5059816873
S02002913,257266.3393745516,674421.930049017
S02002914,255117.46015027963,672935.4781763749
S02002915,254311.08798966525,672719.4669660837
S02002916,253174.7576608848,673372.9511032215
S02002917,253488.52603028173,672172.4468543472
S02002918,253761.4414480228,670985.3275740463
S02002919,254569.07014704953,670594.0246694713
S02002920,255090.30843608352,671744.9158967524
S02002921,255874.29813760173,671173.2915885965
S02002922,260516.19061863204,673669.3464758573
S02002923,260970.04758700865,671313.8313532863
S02002924,261507.81976581685,671054.8528517411
S02002925,262141.5940411148,669802.4166858479
S02002926,262456.3338439173,669983.7866785841
S02002927,262163.02415545506,670432.9050175018
S02002928,264038.287937422,672360.655257582
S02002929,265897.88195213105,671629.2974896228
S02002930,266125.61492186924,673006.2092025557
S02002931,265633.42329948815,674709.9601576194
S02002932,266385.27678463643,673861.7876615827
S02002933,268731.42289821577,672855.5256131118
S02002934,270040.5138805781,675351.2884422505
S02002935,266898.8995094601,674483.8292884495
S02002936,266580.6737658706,677164.200273067
S02002937,261875.74769853905,679478.809868886
S02002938,336788.5671463004,672107.6036723484
S02002939,335606.7725010314,670338.8531956408
S02002940,334051.30532082805,671907.2801153256
S02002941,333063.6290392853,672504.1584546102
S02002942,334223.8294254489,672981.8044890454
S02002943,335234.8266679032,672665.4160723169
S02002944,336345.844109767,672785.4656589114
S02002945,338304.9448084967,674053.4252633944
S02002946,339420.10682408983,674317.1305669518
S02002947,341069.7018709653,675613.5922829926
S02002948,341138.3420496519,672496.9483752555
S02002949,339092.8860300795,673530.1738737783
S02002950,339589.2821673538,671246.4119927422
S02002951,341278.4824965565,666947.1406715151
S02002952,347138.6152542313,678807.7928736387
S02002953,343724.7459122698,673621.4624831667
S02002954,351044.42207755125,673676.7951923499
S02002955,353434.5871732394,665949.762129084
S02002956,350625.3977125499,674074.0913788342
S02002957,351641.461765217,673725.4831101011
S02002958,351557.214810496,680744.7816623665
S02002959,354160.13852908154,685320.6867597323
S02002960,354450.2156080407,682394.5357546998
S02002961,364944.5071797534,674868.5747496877
S02002962,366568.3308135188,677542.1102383513
S02002963,368095.0858025671,678276.8835496574
S02002964,248070.54841195437,657171.1617929416
S02002965,245512.5942479683,656055.5542228554
S02002966,249664.51804049013,659614.8174793267
S02002967,250700.8321539231,659820.6094560405
S02002968,249657.75077352035,657931.8159257399
S02002969,251743.34586513296,657099.97446145
S02002970,254220.67388907325,657047.9922252112
S02002971,253002.8912770783,656840.9902957343
S02002972,253061.58797284856,656004.4233741044
S02002973,254950.90100436023,656492.6498521868
S02002974,254636.0211737636,655322.5146280223
S02002975,250758.88760015313,652794.8170326871
S02002976,256404.39762186105,649882.5369223723
S02002977,255628.8666157439,655919.4708332843
S02002978,258142.0694554148,656334.4638383795
S02002979,257012.6740467383,657020.8723260438
S02002980,256294.55549538156,657561.0641431278
S02002981,257618.92674823143,657906.2678655144
S02002982,257802.3591605821,659022.0871043191
S02002983,256847.4796025567,659201.2021911266
S02002984,255982.05932444928,658199.3669193094
S02002985,255854.15654442212,659475.5594358187
S02002986,254986.50325782291,658675.1529515444
S02002987,280295.8828378104,684483.666259358
S02002988,278243.94519794796,682216.2841411466
S02002989,280750.27273983415,681954.0345430499
S02002990,280947.9856311573,680781.009206925
S02002991,279379.64677216945,678519.2446973749
S02002992,282403.1994804669,680544.2555880296
S02002993,283591.1419507596,679152.8522829431
S02002994,286618.16126266535,684256.6809702854
S02002995,284615.52645555785,683559.5389845748
S02002996,285779.7624244716,682288.1640670628
S02002997,286724.90091798,682932.1673172227
S02002998,287555.5351059369,682878.6756952628
S02002999,287573.60565515305,683752.4438916796
S02003000,288479.198144963,682866.7248183944
S02003001,289142.42454643844,683225.4601678991
S02003002,289276.27808421507,686382.4444633041
S02003003,290002.07170491305,681565.694196419
S02003004,288383.8366243757,681462.688641036
S02003005,288961.9461855909,680630.2869344015
S02003006,290163.0738231871,680224.8389420201
S02003007,289511.97340770543,680975.8774957613
S02003008,289596.3186593527,679372.4065848868
S02003009,287992.73987378133,679814.2171737965
S02003010,286980.1808698772,680446.1453776691
S02003011,285922.78951727133,680508.4979648463
S02003012,286705.21250479936,679833.1054239419
S02003013,286519.43796216254,676770.9383540594
S02003014,289149.67234862957,678364.9962652694
S02003015,289896.8580533728,676972.5218094479
S02003016,289474.1640867358,673494.0806459567
S02003017,291321.00985175435,678077.0614698004
S02003018,292658.35539437225,677661.4605121245
S02003019,293776.266153921,676894.8249474694
S02003020,293423.0731575938,679021.0936168596
S02003021,292168.6135978247,678675.6756420431
S02003022,291453.9892882768,679508.6799928335
S02003023,292024.50163779565,680931.723315204
S02003024,292367.86164518754,681926.8973933174
S02003025,294399.4849605771,681900.1934226092
S02003026,293092.53748397547,680256.8730772092
S02003027,297049.0502467768,679235.5955404454
S02003028,300016.8825824734,680448.9379100205
S02003029,299380.8479661017,681368.7844320703
S02003030,302755.82754300436,679839.7026140237
S02003031,295667.07108452235,688917.6630968099
S02003032,302406.9188286228,689151.7815866629
S02003033,303060.00353355636,692780.6050345955
S02003034,300690.9452429357,687523.1732353971
S02003035,303374.2655458057,685393.8959253342
S02003036,307691.94913242524,685533.0388326481
S02003037,308217.77330251364,688686.1808241482
S02003038,308606.1577384862,687888.4674375145
S02003039,309921.7879608979,688265.7239264483
S02003040,309172.9837206048,687112.1704084235
S02003041,309917.19237796805,686598.9339171228
S02003042,310483.17321424093,687582.1383007278
S02003043,310565.87422649673,691046.1764026249
S02003044,311024.314298249,688559.8006551929
S02003045,312984.2756567928,687349.6762538292
S02003046,312291.9710899623,688141.3730923062
S02003047,311090.9008880255,687378.3754428136
S02003048,311338.7182785166,686916.9973967749
S02003049,311544.17206457723,686446.4757479266
S02003050,312964.2221603429,686216.3420939163
S02003051,312803.64966818143,685437.9035332303
S02003052,311559.7508951059,685233.5528863551
S02003053,310441.49447955296,685760.1631859834
S02003054,310755.0212611692,684262.9152100519
S02003055,311916.1317391149,683970.2459053667
S02003056,311454.8680692346,683517.1110022302
S02003057,310831.2664050794,682991.8450184081
S02003058,311620.3505051099,682288.3544888513
S02003059,313662.75098910846,683923.6828875507
S02003060,314896.7293810224,683547.9863679706
S02003061,315448.0392650413,682925.7444749981
S02003062,316082.6649744662,683933.1381586574
S02003063,314746.98824266973,686667.299750148
S02003064,315396.1843925927,690284.1479581478
S02003065,316184.107929955,691392.7101251107
S02003066,316187.2827759068,692233.8736088099
S02003067,313772.32901855226,694586.9365926698
S02003068,313857.9597551967,694939.3669229968
S02003069,317760.35273822426,696363.4574902111
S02003070,317668.86597503215,697618.6027522562
S02003071,320487.3765472225,694185.0411127924
S02003072,318652.75972345413,693910.6936733207
S02003073,318103.9349013871,693207.9453764478
S02003074,319492.4440415221,688612.4805903008
S02003075,322627.17022911133,687168.4751187514
S02003076,323862.80848913983,686484.7147860371
S02003077,327058.2838342726,686080.0510223369
S02003078,326327.5351653325,688651.86836439
S02003079,327902.1853667641,691584.3843131544
S02003080,327469.0044240183,692038.2969203705
S02003081,326906.54193880013,692305.997343856
S02003082,324827.059705019,692043.8180816971
S02003083,325657.2564629008,693011.2319890298
S02003084,326128.79989997466,693376.797384189
S02003085,326856.06624079554,693317.7471563802
S02003086,326930.01941768697,694598.7821578273
S02003087,325677.3657740919,694231.0164985611
S02003088,327946.80667076586,693798.6479124161
S02003089,329240.13292282884,692682.220853703
S02003090,329131.1652352628,694274.9796063509
S02003091,330331.7038565394,693804.5509227054
S02003092,331930.2789780356,697139.6896738346
S02003093,324793.8224457074,696639.0034770393
S02003094,322667.227977841,701267.7410609693
S02003095,325442.1863071136,701074.2212934226
S02003096,326419.25396218663,701207.2372523431
S02003097,325938.68119641,699623.1938984677
S02003098,327619.9494512426,700986.4900624026
S02003099,328061.84673347394,698870.5170466086
S02003100,327821.2596082524,699839.731128285
S02003101,328983.207390214,700119.8267485144
S02003102,326135.24675276247,702457.0714660542
S02003103,326616.05608446384,702901.942021286
S02003104,327687.277025446,702004.9205042113
S02003105,327642.88071068004,703063.4324174583
S02003106,330184.03503987903,703682.7053570289
S02003107,331997.2874633429,700521.6839665248
S02003108,335815.45597632346,698573.6923805265
S02003109,335810.1442269664,699946.048864203
S02003110,336750.5201609302,699263.1070882586
S02003111,336803.4629937581,700241.0007885989
S02003112,338071.82553577464,700937.1997797645
S02003113,336743.90925441525,701222.539353212
S02003114,337866.4940286793,701853.8671115965
S02003115,341733.2786507443,702986.3196092901
S02003116,336893.9712674554,705612.4501286328
S02003117,331006.2033972802,710524.8066336935
S02003118,324798.0001888649,706453.2802859345
S02003119,321614.61328559817,710725.9117578529
S02003120,327602.223488449,718163.5833364599
S02003121,335327.22222253226,713787.3385462684
S02003122,337131.39817158005,714747.8826398841
S02003123,337993.7485428955,714354.6868084891
S02003124,344576.2905792451,711937.3509491697
S02003125,346605.96033411165,705185.8184153824
S02003126,351181.40562426834,702222.4639077972
S02003127,356100.77180967416,705353.5799861638
S02003128,357868.4942236296,710597.204216721
S02003129,351118.79533296166,715748.618263936
S02003130,351014.40270598297,716495.1666666839
S02003131,349407.0308378566,713764.6623484978
S02003132,346386.3294425625,716465.4241459938
S02003133,347015.93275880214,722170.0006609095
S02003134,340588.4751743136,722624.6623235657
S02003135,345818.22769131936,728579.8834839474
S02003136,341103.9861556684,727119.8494947602
S02003137,253988.4953759077,659003.5977178708
S02003138,252504.99057428123,659169.9063345252
S02003139,252407.46466997467,659529.8132752236
S02003140,253420.62090027463,661004.2014965962
S02003141,252634.61496074015,660391.1508960539
S02003142,252596.95175024905,661178.5592469267
S02003143,253393.74859308463,661918.6281895924
S02003144,251780.81646263055,661736.2697759179
S02003145,252715.1063647514,662771.7788230585
S02003146,253662.53552371095,663545.8949995284
S02003147,253216.34878191265,664252.4905617725
S02003148,252439.6651597196,663586.0702861041
S02003149,251699.34564279465,664607.1673210638
S02003150,252485.191133594,664536.6926394578
S02003151,253373.61016345205,665518.8493209308
S02003152,254769.7579272199,665531.8814324304
S02003153,254252.7412056253,664362.5130370066
S02003154,254637.9489540289,663390.8512902911
S02003155,255762.04619098705,665322.3275733637
S02003156,255955.5093785963,664730.1084860925
S02003157,257101.9568361202,664539.3051794093
S02003158,256304.1250577506,663933.8740337397
S02003159,256884.0390989194,663507.4286301944
S02003160,257965.36921670608,663246.8016204732
S02003161,258521.11867475745,662782.7421819587
S02003162,259098.38696312805,662614.6712020638
S02003163,258370.7441330049,661919.4865643963
S02003164,257803.3742637671,662477.002248221
S02003165,255338.7605507124,661951.9438412364
S02003166,257092.55872323157,662055.3114790196
S02003167,257311.34571938973,661835.7603782444
S02003168,257460.03844374855,661458.9741963529
S02003169,256238.67111527597,661242.5994746351
S02003170,254726.5928639056,660061.8942227459
S02003171,255596.07141031785,660220.555242166
S02003172,256578.83251631504,660517.1350069612
S02003173,257591.83862619803,660784.3403579037
S02003174,257839.8843153167,660073.5729375936
S02003175,259392.46216224064,658265.6130863563
S02003176,260341.5898505931,658758.8899738697
S02003177,260779.99181112365,659457.6754437739
S02003178,259896.08458336105,659577.8463560246
S02003179,259784.29040492783,660345.9623513544
S02003180,259599.70372016172,661029.3732146082
S02003181,258576.38662938395,660806.6311285465
S02003182,258857.7263214648,661433.4686864094
S02003183,260093.4052322812,661522.54377174
S02003184,259856.57302776503,662452.8556694187
S02003185,259458.9278896491,663642.1451447232
S02003186,258456.26518934255,664079.2640541464
S02003187,260101.49878904375,664250.7522919503
S02003188,260589.46256029783,663894.5459131274
S02003189,261279.46448792735,663036.0558955714
S02003190,262236.12880468514,664283.3273308283
S02003191,261361.91536828253,664010.7381142621
S02003192,263358.0081535039,663840.5891422444
S02003193,263840.78110337537,663137.1015393375
S02003194,262743.4083798211,663036.9976205677
S02003195,264277.1841124711,662275.6578418488
S02003196,266205.3757244393,662300.303755672
S02003197,266197.38394412736,663303.0189999192
S02003198,267203.75574700773,663525.339401081
S02003199,268284.26296206476,663874.5502145155
S02003200,268091.2227821356,662977.042560024
S02003201,266923.5376234763,664193.4069847206
S02003202,268050.64027220674,664723.43602319
S02003203,267918.4667943303,666379.6359855866
S02003204,268159.37193077605,665940.7149928183
S02003205,266494.8219766376,666389.863169752
S02003206,266898.69594941044,665455.7063464145
S02003207,266050.8627459669,665228.8013425301
S02003208,264821.2139920534,664608.6105756605
S02003209,264956.2412663369,664008.704861302
S02003210,264068.821579079,663956.1917041645
S02003211,263171.7852376061,664739.0973875858
S02003212,263197.28580039635,665585.1878788477
S02003213,264539.8064225975,665458.2201831762
S02003214,265157.53573778877,666459.0163955403
S02003215,263531.39699512767,666258.3850582883
S02003216,263032.5910550902,667226.3838587379
S02003217,263388.84804942925,669360.4578916525
S02003218,263830.36005954037,668310.4945291495
S02003219,261730.8122610346,668918.4770570212
S02003220,262056.2218455027,668009.3861720196
S02003221,261253.0507851282,667277.6679883776
S02003222,261022.982360295,668133.1479948716
S02003223,260329.91947742223,668582.4471951387
S02003224,259677.4360561285,667154.5705697618
S02003225,261380.9040268691,666519.6517490364
S02003226,261110.27365225577,665602.3123472846
S02003227,262015.06643209595,665790.4042231409
S02003228,262239.19984328176,665158.2802856928
S02003229,261120.04715307997,665197.0079464125
S02003230,260600.4736025841,664932.8466431506
S02003231,259812.8433145176,665559.2455954741
S02003232,258680.09552084736,666063.5600347598
S02003233,258617.08067065297,665321.9235753187
S02003234,257674.88230422168,665453.249697709
S02003235,257242.96128682952,665784.6938488632
S02003236,256411.9371154817,665859.0536424561
S02003237,257792.1237164738,666324.2741421537
S02003238,257578.8030799592,666701.5794356045
S02003239,258231.9002046308,666678.5656062725
S02003240,258150.7921062883,667050.0292061348
S02003241,258552.3829942543,667668.8613574266
S02003242,257126.18821237385,667981.545170486
S02003243,257644.96604954216,668251.2991663431
S02003244,258916.80720324692,668512.9544289014
S02003245,258879.2534620733,669236.5831151257
S02003246,259814.4079939011,669558.9377382325
S02003247,257844.37701967004,671166.2431768125
S02003248,256131.18936085596,670122.2907190925
S02003249,257490.37305078952,669372.6755700534
S02003250,256720.89632055623,669128.349680491
S02003251,256714.8497442864,668620.67797172
S02003252,256001.95299000363,668396.1478981253
S02003253,257171.7366571335,667482.8265603812
S02003254,256727.86238558104,666880.3616135329
S02003255,256514.64121076983,666450.3737332885
S02003256,254904.13891084975,666558.6975917245
S02003257,255274.45169860832,666886.3324173819
S02003258,255591.55250227495,667250.7574305286
S02003259,256221.9063617341,667448.9663894053
S02003260,254570.6281460572,668244.792267125
S02003261,254787.20386398243,667408.171538141
S02003262,254117.94934782144,667329.9605495024
S02003263,253262.45031417825,667836.7775684379
S02003264,253026.98604856333,667344.1771692111
S02003265,251480.3087227336,668631.5742325754
S02003266,251530.3282739405,669515.7654084803
S02003267,251963.4479676313,669308.6969348453
S02003268,252494.9694531744,668749.7112634702
S02003269,252778.53196237967,669356.1075824099
S02003270,253336.1624842544,668866.295507015
S02003271,255387.57149077617,669303.327267571
S02003272,254200.29258956615,669336.4626379178
S02003273,253589.90065361932,670071.3348354187
S02003274,252134.6827487777,670278.0669199553
S02003275,252495.81865901427,670821.9732245974
S02003276,252747.3269556158,671460.330437859
S02003277,252005.75770094836,671763.4067142738
S02003278,251220.0324030689,671260.7344899619
S02003279,178408.23816028258,776048.2596900833
S02003280,210752.24746033183,776528.0118817792
S02003281,212552.497649188,767992.172820151
S02003282,228305.8905827269,779836.5147915669
S02003283,277947.6723204779,795739.0284756254
S02003284,292733.50703282,814333.0554145139
S02003285,304738.2918633176,825971.0196156027
S02003286,289220.65524386714,845439.0680761372
S02003287,288766.8991642146,856252.5573232012
S02003288,287268.01677545806,856273.4352812353
S02003289,273107.7293422212,825624.4396663596
S02003290,272990.72758233006,846436.3871261964
S02003291,271648.91435335024,845753.0627641311
S02003292,271294.5589892636,844863.2282501981
S02003293,270503.19331177924,843105.5858934339
S02003294,265757.29459212825,838412.4320714144
S02003295,265850.3555528443,841976.2476076175
S02003296,266541.44455693953,843320.3772012863
S02003297,267664.81476018234,843511.2982795307
S02003298,268137.4984379711,844135.5156464349
S02003299,267751.47584262415,845931.5908635567
S02003300,267051.22794795444,844546.8228060218
S02003301,265696.6514319036,844297.6302755394
S02003302,265739.7936228619,845625.6828274142
S02003303,265741.68156961584,846515.0127427329
S02003304,264769.7923054703,845870.5658758456
S02003305,263030.7939946811,842295.5185086571
S02003306,256446.64203772755,843691.8291222019
S02003307,229366.1491725617,833900.0276522979
S02003308,242184.2752129771,816457.2970242301
S02003309,197590.3033486395,824439.7186595462
S02003310,153300.7251032981,822947.8101709611
S02003311,151039.91687464883,848705.8955307507
S02003312,132638.94270611877,852319.918258664
S02003313,187630.65472741215,857904.0348539493
S02003314,209517.4409828173,891118.0232773522
S02003315,226906.7574587034,862003.301744458
S02003316,256736.8479464738,874612.4422198697
S02003317,251334.7591385652,850617.4523607674
S02003318,254277.37909472449,854892.1469564128
S02003319,254777.92120097537,859405.767827344
S02003320,263574.8490020574,852500.490004021
S02003321,270279.0052904334,857581.5415319336
S02003322,266640.00429846765,860698.4626605816
S02003323,264955.1949331481,869138.0566406766
S02003324,269325.0542730097,870075.0769468718
S02003325,283746.78219875245,878412.0235041797
S02003326,275333.27649022196,880071.4721186042
S02003327,253360.00698946713,904902.4001921644
S02003328,288073.1221408331,918087.3186644797
S02003329,314762.1254966243,935223.518757802
S02003330,336318.0908885449,950202.5318453254
S02003331,337404.0814403186,951636.2374003883
S02003332,328530.89062599186,962048.7159459428
S02003333,306869.30592326546,954228.6492288444
S02003334,311405.3467245858,967816.2724752784
S02003335,310567.1732293373,969100.9839218482
S02003336,249506.1700758531,944232.1639166332
S02003337,235796.1473430612,669828.3512803054
S02003338,232454.48369133507,671212.8287660148
S02003339,221568.7921642112,672209.065593805
S02003340,221660.68249738676,676296.6858990707
S02003341,223661.55347434405,677121.3886764668
S02003342,224608.38380827368,676754.5152863375
S02003343,228837.85329740788,668935.3341175395
S02003344,223847.70899038945,675867.0022237388
S02003345,225467.61494847137,676016.4280104155
S02003346,226018.2169433027,677168.0675413861
S02003347,227031.2371152801,676585.2073350775
S02003348,226440.80069312637,675450.7672401109
S02003349,227350.4079669481,675754.945507244
S02003350,228403.75740409907,675718.2332737725
S02003351,229188.82097039375,674749.8574319528
S02003352,230211.27069852533,675202.4171070651
S02003353,232054.30470055423,674284.0392316737
S02003354,233870.74352553277,673844.4365643127
S02003355,234125.47727725355,672987.6421961086
S02003356,326737.61375618615,657064.6710192026
S02003357,323618.7805640601,660068.6232477596
S02003358,322748.6856012561,660505.6249102381
S02003359,324132.85409854335,660879.0242794104
S02003360,323558.8288104999,661284.0491061013
S02003361,322872.9314537697,663442.9679386914
S02003362,327873.84362142987,663958.2300104296
S02003363,326277.3458402214,666227.3672882331
S02003364,328212.16105715715,665802.6041369166
S02003365,329798.6390645569,664806.1983204455
S02003366,330511.2445401735,665599.0790288491
S02003367,331129.88379417214,664377.9300705399
S02003368,331666.39679155906,663596.0218757936
S02003369,332994.22524836345,666071.8669758132
S02003370,331068.43361156277,668313.1559820843
S02003371,334500.1301405913,667573.6741079234
